keyword|&id|&tweet|&date|&location|&retweets|&likes
corona|&1238106883979911169|&so what public health england is withholding information regarding corona infections so people don’t spazz out? senior staff telling employees in labs saying results are gonna be delayed to contain “ panic “. - it’s a shit show.|&Thu Mar 12 22:17:38 SRET 2020|&N/A|&0|&0
corona|&1238106883715727360|&Whats the next thing to cancelled due to Corona?

I think we should cancel bed hair.|&Thu Mar 12 22:17:38 SRET 2020|&N/A|&0|&0
corona|&1238106882952384512|&What’s your thoughts on the corona virus? Is it as bad as it seems or not? Explain why, because I don’t know what to make of it. #replytweet|&Thu Mar 12 22:17:38 SRET 2020|&United States|&0|&0
corona|&1238106882730008577|&when you realize corona is not the biggest threat ppl are https://t.co/d3G2nc3Jkg|&Thu Mar 12 22:17:38 SRET 2020|&N/A|&0|&0
corona|&1238106882386116608|&Swear this corona virus only affecting my paycheck|&Thu Mar 12 22:17:38 SRET 2020|&N/A|&0|&0
corona|&1238106881467371527|&I wish my bad luck gets postponed for a few days due to corona.|&Thu Mar 12 22:17:38 SRET 2020|&N/A|&0|&0
corona|&1238106881136132097|&MSM is always trying to bury our President's accomplishments‼️ DROP THE CORONA BS (I had to do one earlier due to hypocrisy but no more😆) and lets focus on what our President is doing for AMERICA 👇🏽👇🏽👇🏽@realDonaldTrump #MyPresident #MAGA2020 #KAG2020 #TrumpLandslideVictory2020 https://t.co/QcVpB2oJlb|&Thu Mar 12 22:17:38 SRET 2020|&N/A|&0|&0
corona|&1238106880481931264|&@lpxap_ Hahaha what a year man 😂 world war 3, corona virus...some strong measures to stop us winning the league 😂|&Thu Mar 12 22:17:37 SRET 2020|&N/A|&0|&0
corona|&1238106880112820224|&Moreover Turkey is not even included in Trump's travel ban. The most unrelated of Corona news is being circulated across PROMINENT and DIFFERENT Western media outlets, as a shameless, unethical and unprofessional attempt to spoil Turkey's reputation and tourism prospects.|&Thu Mar 12 22:17:37 SRET 2020|&N/A|&0|&0
corona|&1238106879156461568|&Uber Justin gave me a corona virus trip update.... Uber X til I die|&Thu Mar 12 22:17:37 SRET 2020|&N/A|&0|&0
corona|&1238106878283894785|&Me, cheering myself out amidst of the corona virus issue. https://t.co/V0fDFTbW3W|&Thu Mar 12 22:17:37 SRET 2020|&N/A|&0|&0
corona|&1238106877977931778|&Remove that being...English is like Corona virus. Not for Africans.|&Thu Mar 12 22:17:37 SRET 2020|&N/A|&0|&0
corona|&1238106877885665282|&my boss is taking other measures to help w corona rather than giving us sick pay https://t.co/VvCI4Kz2AC|&Thu Mar 12 22:17:37 SRET 2020|&N/A|&0|&0
corona|&1238106877877198848|&US Suspends Most Travel From Europe (Turkish Photo)
Trump Suspends Travel from Europe (Turkish Photo)
California Prisons suspending visitors because of Corona (Turkish Photo).

Shameless Islamophobes/Turkophobes what has Turkey, a country with 1 corona case got to do with these? https://t.co/vrarRzwHjN|&Thu Mar 12 22:17:37 SRET 2020|&N/A|&0|&0
corona|&1238106877122220032|&Did the @RaysBaseball Tampa Bay Rays announcing no fans at their home games this season really make a difference to their attendance numbers from the last 10 years? @MLB @theScore @barstoolsports #CovidorExpos #covid19 #corona #baseball #nofans|&Thu Mar 12 22:17:37 SRET 2020|&N/A|&0|&0
corona|&1238106874769268738|&Corona virus a plot to get all the streaming services|&Thu Mar 12 22:17:36 SRET 2020|&N/A|&0|&0
corona|&1238106874035212289|&imagine it’s some millennial that created corona to wipe out all the boomers 

WAIT IMAGINE|&Thu Mar 12 22:17:36 SRET 2020|&N/A|&0|&0
corona|&1238106872026222592|&corona breaks from skl are nice and all, but it better chill the fuck out before summer #corona|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106871648735233|&there are 100 people in my country that has corona and they want to close all the schools🙂🙂🙂🙂🙂|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106871166197761|&@LaComputadora14 nope but the flu is a big deal as well, a deadly virus. this corona thing is just media hyped. every single year, every single day, people should be washing their hands and covering their mouths regardless.
unfortunately to tell the difference you must get tested.|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106870730145792|&We might also end up doing “NTI” days because of corona virus, we get out for 3 week but do some work on our chrome books, they can only approve 10 nti days so it would be next week and the week after and then spring break and that’s the 3 week period|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106870583365633|&@auxifybtw i mean yeah i wouldnt let my 14 year old son drink corona wif a homie either|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106870008565762|&@skrongwoman how care you going to cancel a billionaire with corona virus|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106869752909824|&As #CoronaCrisis #CoronaOutbreak #CoronavirusPandemic #Corona sends trade into a tizzy & #UN report pegs #India's trade impact at 348 USD, I look at tbe road ahead with @sumitragoenka @SharadKohli @SANKALPCHOPRA27 #KunalChopra #RaviSaxena #KishorGanji on @IndiaAheadNews at 8 pm https://t.co/i6yX0dGlZl|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&1|&0
corona|&1238106869064925189|&@kadyjah_xoxo @__auset_   Us having to go on placement with a corona virus case confirmed at the university hospital 🤝 https://t.co/xakChjTeU2|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106868935012354|&@clarahytes wait hold up... i thought liquid rooms were closed not even for corona i thought that shit was shut down last year tf 💀|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106868603670537|&Iran deliberately kept the corona virus outbreak from Iranians to get to this point: Iran's Foreign Ministry spokesman tweeted Mohammad Javad Zarif in a letter to the UN Secretary-General calling for lifting all US sanctions against Iran to combat Corona.😏 https://t.co/ue0mLJujSF|&Thu Mar 12 22:17:35 SRET 2020|&N/A|&0|&0
corona|&1238106867793981440|&@Sarkar563 @nanditathhakur @naomi2009 @narendramodi LOL.. From Corona to CAA. how many narratives will you change? 

we will conquer all narratives, just tell. One account has already replied you with Islamic Mob Video 😂|&Thu Mar 12 22:17:34 SRET 2020|&N/A|&0|&0
corona|&1238106866951086080|&I wounder if smoking weed prevents the corona virus!|&Thu Mar 12 22:17:34 SRET 2020|&N/A|&0|&0
corona|&1238106866078662656|&theres literally 2 kids getting tested for corona right now that go to my school and we @ school🤣|&Thu Mar 12 22:17:34 SRET 2020|&N/A|&0|&0
corona|&1238106865696899078|&i know imma be okay cuz if i get infected w the corona virus, i’ll take my regular steaming hot showers. that’ll just kill it off.|&Thu Mar 12 22:17:34 SRET 2020|&N/A|&0|&0
corona|&1238106863486599170|&I love how everyone’s freaking out about the Corona Virus and then there’s @Jenna_Marbles blowing bubbles with her hair https://t.co/vkXgOJGrMl|&Thu Mar 12 22:17:33 SRET 2020|&N/A|&0|&0
corona|&1238106863113326593|&one of my family members asked my mom if she had corona and she was like "nah i ain't got any drinks"|&Thu Mar 12 22:17:33 SRET 2020|&N/A|&0|&1
corona|&1238106862966407168|&If corona keeps taking hits at the market I’m afraid I’ll be flipping burgers at mcd’s and bagging groceries at Walmart by the end of the year.|&Thu Mar 12 22:17:33 SRET 2020|&N/A|&0|&0
corona|&1238106862869868545|&Has anyone African American caught corona virus? Don’t say Rudy Gobert he French we ain’t claiming blood... I think we immune lol|&Thu Mar 12 22:17:33 SRET 2020|&N/A|&0|&0
corona|&1238106861469151237|&Corona update. Even the Undead told to self-isolate. https://t.co/t2vdbwqw2E|&Thu Mar 12 22:17:33 SRET 2020|&N/A|&0|&0
corona|&1238106860420509696|&And folks will name those kids Covid, Covie or Corona (Koronah, if they are feeling spicy). https://t.co/Tjc2GR3ZL1|&Thu Mar 12 22:17:33 SRET 2020|&N/A|&0|&0
corona|&1238106860265172993|&@DustinMorris13 @TendyMama @corona Lime scented|&Thu Mar 12 22:17:33 SRET 2020|&N/A|&0|&0
corona|&1238106859267133440|&corona doesn't sound so bad anymore https://t.co/AQxE9Mfq0r|&Thu Mar 12 22:17:32 SRET 2020|&N/A|&0|&0
corona|&1238106857249673217|&Corona Virus:  with all the miss information out there its important to have actual information from people dedicated to this field. Please refrain from making jokes or teasing others about the virus, and keep politics out of it. I found this video last night that put a lot of|&Thu Mar 12 22:17:32 SRET 2020|&N/A|&0|&0
corona|&1238106856545017858|&First day of 4 on snowboard and they close the whole area for 14 days due to Corona..... https://t.co/VI9UnrRzjh|&Thu Mar 12 22:17:32 SRET 2020|&N/A|&0|&0
corona|&1238106856352100354|&Corona virus 🦠 Conference cancelled because of Corona Virus 🦠 😭😂 #CoronaOutbreak|&Thu Mar 12 22:17:32 SRET 2020|&N/A|&0|&0
corona|&1238106854749810688|&@pulte I could use it, between getting sick a month ago or so, and not having hours because of Corona I'm feeling the pinch right now.|&Thu Mar 12 22:17:31 SRET 2020|&N/A|&0|&0
corona|&1238106853969559552|&@narendramodi Now Mr Modi's favourite pass time to travel overseas is restricted due to corona virus outbreak.|&Thu Mar 12 22:17:31 SRET 2020|&N/A|&0|&0
corona|&1238106853659344896|&Conspiracy theory: when Thanos snapped, he created the corona virus and it’s wiping 50% of the population to balance the world|&Thu Mar 12 22:17:31 SRET 2020|&N/A|&0|&0
corona|&1238106852820504577|&@ShahNafisa Sindh Govt bans on public entry in stadium, We want PSL matches but can not take risk due to corona virus
#ThankYou_SindhGovt https://t.co/P3WNLUGEOJ|&Thu Mar 12 22:17:31 SRET 2020|&N/A|&0|&0
corona|&1238106851939581952|&All the govt.s should  save money to fight with corona  and economy and stop giving all free things of any kind. Otherwise  they all will be in hell.|&Thu Mar 12 22:17:31 SRET 2020|&N/A|&0|&0
corona|&1238106851893534721|&ik the corona virus is coming but take me out before it takes me OUT|&Thu Mar 12 22:17:31 SRET 2020|&N/A|&0|&0
corona|&1238106850454843392|&Vardys got Corona https://t.co/ktxzdBDx27|&Thu Mar 12 22:17:30 SRET 2020|&N/A|&0|&0
corona|&1238106850354135042|&With Spring about to bloom and Corona Virus putting a major halt on travel, daily commutes, etc., I bet CO2 Levels will be lowest in a long time. Thoughts?|&Thu Mar 12 22:17:30 SRET 2020|&N/A|&0|&0
corona|&1238106849225965569|&@mk99g if you know the kpop group wasn’t the cause of corona and the shut down of the rodeo why blame it on them ? your original tweet has racist undertones to it. do better 🦧|&Thu Mar 12 22:17:30 SRET 2020|&N/A|&0|&0
corona|&1238106848936394754|&@meBTSloves @King_Collin4618 @OH_mess2 I just enjoyed reading that certain war going on to that Corona post and found this...locals are mad|&Thu Mar 12 22:17:30 SRET 2020|&N/A|&0|&0
corona|&1238106845899902977|&First thing I’m doing today when I get in is throwing woody in the bin... we’re not catching Corona at my house. #corona #cornoravirusuk #TomHanks https://t.co/GvznNVsHfX|&Thu Mar 12 22:17:29 SRET 2020|&N/A|&0|&0
corona|&1238106844297662466|&I will stop corona all by myself. https://t.co/C3nNDUrYRO|&Thu Mar 12 22:17:29 SRET 2020|&N/A|&0|&0
corona|&1238106843781705734|&How many cases of Corona do you think the US would actually have if we had free healthcare and unlimited test? Cause I know I’m not going to the hospital over a light cold.|&Thu Mar 12 22:17:29 SRET 2020|&N/A|&0|&0
corona|&1238106841558679552|&Using corona as an excuse to fake on plans >>>>|&Thu Mar 12 22:17:28 SRET 2020|&N/A|&0|&0
corona|&1238106840602423297|&More and more players are getting Corona, this is serious https://t.co/3i1ZLChP9G|&Thu Mar 12 22:17:28 SRET 2020|&N/A|&0|&0
corona|&1238106839499313152|&supposed to see deafheaven in exactly 2 weeks so if corona could just fuck off that would be sick|&Thu Mar 12 22:17:28 SRET 2020|&N/A|&0|&0
corona|&1238106839193128961|&Corona dey come oh. So Ohemaa you nor go dash? Ei.|&Thu Mar 12 22:17:28 SRET 2020|&N/A|&0|&0
corona|&1238106838417227776|&Corona virus, Flu Virus, Miley Cyrus IDGAF

They bet not close the liquor store|&Thu Mar 12 22:17:27 SRET 2020|&N/A|&0|&0
corona|&1238106837657894913|&A week ago in China 14 serious& critically ill covid patients treated w/existing anti inflammatory rheumatoid arthritis meds showed positive results. Why the fuck aren’t we hearing more of this?@ABC @CBSNews @CNN @NBCNews @BBCWorld Less hysteria, More hope https://t.co/Z1RZPQ7lNA|&Thu Mar 12 22:17:27 SRET 2020|&N/A|&0|&0
corona|&1238106835623636992|&Orgies in the time of Corona #prt|&Thu Mar 12 22:17:27 SRET 2020|&N/A|&0|&0
corona|&1238106835153977344|&@gyalalmighty It’s the product of governments slow for humans to treat wild/sick animals. A lot of viruses come from sick animals, so when corona dies, another will take its place at some point|&Thu Mar 12 22:17:27 SRET 2020|&N/A|&0|&0
corona|&1238106834314989568|&I swear this coronavirus is making me feel like every symptom i’m having is actually CORONA. When really, i just ate too much tempe goreng. 💩🤘🏻|&Thu Mar 12 22:17:26 SRET 2020|&N/A|&0|&0
